#{"t_start": 1779876392.6444547, "env_id": "None"}
r,l,t
-57.899105,200,105.083348
4.705947,69,105.203394
-67.894548,200,105.632568
-56.048545,200,106.730054
-62.400613,200,107.124845
8.045556,23,107.17359
-9.713935,196,107.578888
-44.248615,200,107.98021
3.278105,75,108.144856
-31.664839,200,111.740323
-23.127227,200,112.168141
-27.652507,200,113.175727
-1.018434,114,113.386632
-65.096059,200,113.804984
-3.023466,89,117.598823
-67.710375,200,117.993091
-29.788665,200,118.415498
-43.248783,200,118.891817
3.853624,59,119.059138
-43.683998,200,119.922858
-5.646531,125,120.153207
-6.915212,158,123.487448
-16.447222,200,123.923574
-71.779254,200,124.293609
-40.257605,200,124.688962
-37.912138,200,125.138562
-63.854636,200,126.054776
-59.284177,200,126.493316
0.524546,95,126.666167
-84.564754,200,127.120271
-44.626008,200,127.46969
-59.096321,200,127.851384
-19.26786,193,131.368507
-67.556211,200,132.365462
-13.31546,175,132.705136
-61.125301,200,133.061155
-0.440831,99,133.262904
-29.739687,200,133.686088
-53.048853,200,134.074815
-35.326069,200,135.01156
-21.573584,193,135.355156
-3.867968,107,135.551409
-3.017431,87,135.690765
-49.313534,200,136.10959
-0.799515,84,136.254249
-19.158247,165,139.772878
-3.969497,112,139.986699
-66.0385,200,140.363148
3.943571,61,140.472817
-13.159381,146,141.170171
-17.083373,200,141.603585
-12.579544,152,141.921778
-30.678246,200,142.329845
-29.245213,200,142.686462
-44.227959,200,143.094941
-10.069619,129,143.357683
-40.696916,200,144.174893
-22.493322,200,147.656568
-2.035838,91,147.849686
-48.322544,200,148.246235
-8.767676,139,148.539528
-41.028591,200,148.964841
-57.870939,200,149.353542
-38.658521,200,153.751904
-55.601315,200,154.122329
-30.576061,180,154.531013
-7.819961,133,154.757138
-51.059739,200,155.195009
-17.308596,179,155.492981
1.820712,86,158.854145
-3.194511,116,159.042512
-14.175542,136,159.77877
-50.433208,200,160.202667
-21.041699,185,160.540089
-7.536396,106,160.736838
-29.866772,183,161.140656
-3.119696,101,161.315683
-51.058902,200,161.687989
-0.611614,75,161.842022
-37.598692,200,162.644536
-43.752986,200,163.074231
-17.062096,157,163.410736
-18.257356,167,166.832498
-5.556244,116,167.033117
-20.160045,153,167.348293
-20.705303,169,167.705958
-22.478372,166,168.034312
-1.358817,82,168.652438
4.602032,54,168.792889
-25.317049,187,169.261092
-50.456675,200,169.6331
-23.22555,183,170.001309
-7.233107,124,170.224706
-21.977401,180,170.598401
0.394597,82,170.766496
-32.485302,195,171.474492
-13.085272,144,171.782143
