#{"t_start": 1779961019.45139, "env_id": "None"}
r,l,t
-23.800046,200,141.348588
-14.930061,191,141.850834
-6.272976,109,142.139367
-1.76906,87,142.298634
-55.899218,200,143.738919
-80.050008,200,144.131124
-22.999894,200,144.530888
8.446188,24,144.574127
-10.523423,140,144.95604
-25.109927,200,145.385724
-60.9672,200,145.895979
-47.1915,200,146.421222
-11.845723,152,153.896572
-30.488307,200,154.389166
-9.998787,146,154.661867
-15.139218,169,155.019355
-41.958152,200,155.486309
-30.93306,200,155.853992
-43.54418,200,156.315856
-72.983247,200,157.935344
2.671292,87,158.177731
4.277181,61,158.293792
-57.924195,200,158.714087
-1.385919,105,158.949151
-20.923614,182,162.229625
-21.02147,191,162.682134
-16.523432,174,163.024742
-19.218986,200,164.57752
-42.633798,200,164.959441
-53.557579,200,165.416268
-6.653508,126,165.636139
-41.729405,200,166.139862
-15.090309,162,166.464754
-45.787202,200,166.892134
-5.15571,122,168.164183
7.728553,33,168.245417
-11.321421,124,168.453572
-66.185652,200,171.829623
-42.204022,200,172.329329
-10.252577,151,172.706204
6.702118,45,172.813035
-21.923012,200,173.187769
-30.043524,195,173.538009
0.570591,76,174.698733
-4.486284,111,174.936844
-5.050209,104,175.184503
-14.038811,142,175.444082
-14.378157,166,175.733874
3.786356,72,175.881297
-42.477345,200,176.220417
-51.612421,200,176.564667
-43.804292,200,180.004068
-21.515002,156,181.171072
-11.097343,126,181.44884
-24.025476,178,181.840764
-13.511788,141,182.265743
-4.947509,106,182.444296
-32.34246,194,182.896253
-20.048225,200,183.388494
-27.743866,184,183.844545
3.375352,62,184.857598
-36.367717,200,185.252652
-2.442509,86,185.393293
4.081348,78,185.545714
-16.962875,163,185.822906
-49.652492,200,189.179692
-60.825568,200,189.663987
-11.231001,126,189.965553
-29.033118,173,191.149645
0.38293,72,191.3534
-23.243187,165,191.775062
-21.247185,165,192.176487
-21.57149,170,192.505672
-9.329685,119,192.724233
-1.335304,93,192.909534
-38.434693,200,193.360793
-0.325863,69,193.480907
-14.522433,136,193.71091
-2.639247,97,194.76181
