#{"t_start": 1779961019.2202697, "env_id": "None"}
r,l,t
-56.015495,200,158.549335
-57.410348,200,158.968689
-53.894951,200,159.40861
0.123314,88,162.502853
-38.100455,200,162.951043
-10.785076,122,163.192673
2.758154,79,163.360017
-57.204185,200,164.890263
-14.629208,144,165.181423
-0.570697,77,165.366288
-2.797343,110,165.592519
-35.882849,200,165.967783
-38.361169,200,166.510763
-2.842626,102,166.689098
-5.214222,123,166.952726
-11.848664,142,167.232422
-48.38675,200,168.656541
-49.868536,200,172.026088
-8.852791,131,172.337525
2.786164,66,172.524828
-27.952641,192,172.987062
-7.410483,108,173.215569
-6.030003,92,173.367686
-11.31357,134,173.612328
-11.203095,153,174.913578
-16.52972,152,175.23904
-19.060677,158,175.579427
-16.560404,166,175.856567
-24.933723,182,176.201233
-3.740047,90,176.354828
-30.521486,192,176.68268
-11.350421,136,180.021035
-4.117757,88,180.169324
0.44598,68,180.278497
-10.069711,131,181.410123
-26.919495,175,181.768564
-8.135303,101,181.999631
-24.256075,200,182.55602
-25.89418,162,182.863727
-1.486466,80,183.069513
-21.642379,179,183.510163
1.314043,73,183.674763
-2.216006,85,183.86505
4.402671,66,184.058782
-9.561696,124,185.239483
-15.480274,147,185.49012
-17.443905,167,185.789173
5.115042,51,185.872964
-2.860952,99,186.044339
-10.822714,123,189.238881
-11.918104,123,189.500959
2.381013,75,189.661443
7.842227,30,189.752992
0.439165,75,189.932855
-11.864254,133,190.270494
-26.202057,173,191.452636
-3.009398,90,191.683871
-6.519483,103,191.955346
-15.937924,155,192.340206
-5.011561,107,192.572083
1.59864,69,192.695261
-46.80923,200,193.084737
-6.526121,102,193.296587
-14.837723,129,193.584471
4.362831,59,193.691914
0.835215,78,193.822836
2.117443,62,193.929352
-18.741449,149,195.115249
